,id,Hate_speech,Reference-counternarrative,Target
1100,trainCN-1100,El feminismo no es más que un montón de gilipolleces mezquinas y políticamente correctas.,"El feminismo es un movimiento que aboga por la igualdad de género y busca abordar las desigualdades y discriminaciones que enfrentan las mujeres en la sociedad. No se trata de ser políticamente correcto, sino de promover la justicia y la equidad para todos.",MUJERES
1101,trainCN-1101,Las mujeres son básicamente infantiles y deben ser oprimidas por los hombres.,"Este tipo de afirmaciones perpetúa los estereotipos negativos y dañinos sobre las mujeres. En realidad, las mujeres son igual de capaces, inteligentes y maduras que los hombres. Las personas deben ser tratadas con igualdad y respeto, independientemente de su género.",MUJERES
1102,trainCN-1102,Las mujeres son básicamente infantiles y no se interesan por nada. Lo único que les interesa son sus hijos.,"Las mujeres tienen una amplia variedad de intereses y habilidades, y no se limitan a ser madres. A lo largo de la historia, las mujeres han demostrado constantemente su capacidad para contribuir en diversos campos, desde la ciencia y la tecnología hasta las artes y la política. Es importante reconocer y celebrar la diversidad de las mujeres y sus logros.",MUJERES
1103,trainCN-1103,El feminismo no es más que una forma de que las mujeres obtengan una ventaja en la sociedad.,"El feminismo busca la igualdad de género y la equidad en la sociedad, asegurando que tanto hombres como mujeres tengan las mismas oportunidades y derechos. No se trata de obtener ventajas, sino de garantizar un trato justo para todos.",MUJERES
1104,trainCN-1104,Las mujeres son esencialmente infantiles y no tienen el potencial de alcanzar su plenitud.,"Las mujeres son tan capaces como los hombres en todos los aspectos de la vida, y han demostrado su valía en innumerables ocasiones a lo largo de la historia. Es fundamental reconocer y celebrar las habilidades y logros de las mujeres, en lugar de difundir estereotipos negativos y falsos.",MUJERES
1105,trainCN-1105,Las mujeres no son más que problemas para este país.,"Las mujeres han sido y siguen siendo una parte importante y valiosa de la sociedad en todos los países. Contribuyen significativamente en diversos campos y, en lugar de ser un problema, son una fuerza vital para el crecimiento y el progreso.",MUJERES
1106,trainCN-1106,Las mujeres no tienen derecho a voto en Estados Unidos.,Las mujeres han tenido derecho al voto en Estados Unidos desde la aprobación de la 19ª Enmienda en 1920. Es importante reconocer y celebrar los avances en igualdad de género que se han logrado a lo largo de los años.,MUJERES
1107,trainCN-1107,Las mujeres no tienen los mismos derechos que los hombres.,"En realidad, las mujeres han luchado durante años para obtener la igualdad de derechos y, aunque todavía hay desafíos en algunas áreas, han logrado grandes avances en la igualdad de género en muchas partes del mundo. Debemos seguir luchando por la igualdad y el respeto mutuo, independientemente del género.",MUJERES
1108,trainCN-1108,"Las mujeres no deberían poder votar, porque son débiles.","Las mujeres tienen la misma capacidad intelectual y emocional que los hombres, y su derecho al voto es fundamental en una sociedad democrática. No debemos permitir que los estereotipos de género obsoletos influyan en nuestras percepciones de la igualdad y la justicia.",MUJERES
1109,trainCN-1109,"Las mujeres no deberían poder votar, porque se apoderarían del país.",Las mujeres tienen el mismo derecho a votar y a participar en el proceso político que los hombres. La igualdad de género y la democracia van de la mano para construir un país más justo y equitativo para todos.,MUJERES
1110,trainCN-1110,El feminismo no es más que una filosofía política que demoniza a los hombres.,"El feminismo es un movimiento que busca la igualdad de género y el empoderamiento de las mujeres. No se trata de demonizar a los hombres, sino de abogar por un trato justo y equitativo para todos, independientemente de su género.",MUJERES
1111,trainCN-1111,Las mujeres no pueden ser racionales. Sus mentes son demasiado limitadas.,"Esta afirmación es completamente falsa y carece de fundamento. Las mujeres han demostrado en numerosas ocasiones su capacidad para ser racionales y exitosas en diversos campos, incluyendo la ciencia, la política, la educación y la empresa. La inteligencia y la racionalidad no tienen género.",MUJERES
1112,trainCN-1112,"Las mujeres deben ser vistas como trozos de carne. Si usted no puede manejar eso, entonces usted necesita para encontrar una manera diferente de pensar.","Creo que es importante recordar que las mujeres son seres humanos con pensamientos, sentimientos y habilidades, al igual que los hombres. Tratar a las mujeres como objetos deshumaniza a la mitad de la población y perpetúa la desigualdad de género. En lugar de eso, deberíamos fomentar el respeto mutuo y la igualdad entre todos los individuos, independientemente de su género.",MUJERES
1113,trainCN-1113,Las feministas han destruido la civilización occidental al obligar a las mujeres a luchar contra sus amos.,"Las feministas han trabajado para promover la igualdad de género y empoderar a las mujeres para que sean independientes y tomen sus propias decisiones. La civilización occidental ha avanzado gracias a la inclusión y respeto de las voces y talentos de todas las personas, sin importar su género.",MUJERES
1114,trainCN-1114,"Cada vez es más evidente que aquí las mujeres son objeto de bromas ""sexistas"". Pero que dejen de quejarse: esos chistes no son ofensivos, ¡simplemente dicen la verdad!","Los chistes y comentarios sexistas pueden ser ofensivos y perpetuar estereotipos dañinos. Es importante tratar a todos con respeto y equidad, independientemente de su género. La igualdad y la comprensión son fundamentales para una sociedad sana y próspera.",MUJERES
1115,trainCN-1115,"No digo que las mujeres no puedan ser decentes con los seres humanos, digo que son infrahumanas.","No estoy de acuerdo con esta afirmación. Las mujeres son seres humanos igual que los hombres y merecen respeto y igualdad de oportunidades. No hay ninguna base para considerar a las mujeres como ""infrahumanas"".",MUJERES
1116,trainCN-1116,"Las mujeres no tienen los mismos derechos, son infrahumanas.","Las mujeres son igual de humanas y merecedoras de derechos y respeto que los hombres. Es importante tratar a todas las personas con igualdad y justicia, independientemente de su género.",MUJERES
1117,trainCN-1117,Las feministas son una panda de bebés llorones.,"Las feministas son personas que luchan por la igualdad de género y la equidad en la sociedad. Sus esfuerzos y activismo han llevado a cambios significativos y mejoras en las condiciones de vida y oportunidades para mujeres y hombres por igual. No es justo ni respetuoso llamarlas ""bebés llorones"" cuando están trabajando por un mundo más justo.",MUJERES
1118,trainCN-1118,"El auge del feminismo en las sociedades occidentales no ha significado nada. Las mujeres no sirven para nada, en ningún trabajo.","El feminismo ha sido fundamental para promover la igualdad de género y garantizar que las mujeres tengan las mismas oportunidades que los hombres en todos los aspectos de la vida. Las mujeres han demostrado ser igual de capaces y exitosas en una amplia variedad de campos, y negar esto es ignorar la realidad y perpetuar estereotipos dañinos.",MUJERES
1119,trainCN-1119,"Eres una feminazi, oprimes a todo el mundo con tus ideas, también a otras mujeres.","No estoy de acuerdo con esa afirmación. Como feminista, abogo por la igualdad de género y el empoderamiento de todas las personas, independientemente de su género. El feminismo no se trata de oprimir a nadie, sino de crear un mundo más justo y equitativo para todos.",MUJERES
1120,trainCN-1120,Las mujeres deben obedecer a los hombres. Los hombres son superiores a las mujeres.,"Creo que es importante recordar que todos somos seres humanos y merecemos igualdad de oportunidades y respeto, independientemente de nuestro género. La supremacía de un género sobre otro no tiene cabida en una sociedad moderna y justa.",MUJERES
1121,trainCN-1121,El feminismo es una ideología terrible y la gente no debería abrazarla.,"El feminismo es un movimiento que busca la igualdad de género y el empoderamiento de las mujeres en todos los aspectos de la vida. No se trata de una ideología terrible, sino de un esfuerzo por mejorar la sociedad y garantizar oportunidades justas para todos, independientemente de su género.",MUJERES
1122,trainCN-1122,El lugar de una mujer está con su marido o con su familia. Para eso están hechas.,"Las mujeres, al igual que los hombres, tienen el derecho y la capacidad de elegir su propio camino en la vida, ya sea en el ámbito laboral, familiar o personal. No se les debe limitar a un único rol o función, ya que cada individuo tiene diferentes intereses, habilidades y metas.",MUJERES
1123,trainCN-1123,El feminismo es sólo un montón de amenazas de muerte.,"El feminismo es un movimiento que busca la igualdad de género y la equidad social, no se trata de amenazas ni violencia. Es importante reconocer las luchas y logros de las mujeres en la historia y apoyar la igualdad de oportunidades para todas las personas, independientemente de su género.",MUJERES
1124,trainCN-1124,Cada día se suicidan mujeres. Es una epidemia de subhumanos que aceptan que no son aptos para la sociedad.,"El suicidio es un tema serio y trágico que afecta a personas de todos los géneros y orígenes. En lugar de menospreciar a quienes luchan con problemas de salud mental, debemos abogar por el apoyo y la comprensión para prevenir estas situaciones tristes y ayudar a quienes lo necesitan.",MUJERES
1125,trainCN-1125,"Las feministas son terroristas, oprimen a los hombres.","Las feministas abogan por la igualdad de género y el empoderamiento de las mujeres, lo cual no implica oprimir a los hombres. Es importante reconocer que el feminismo lucha por la equidad y la justicia para todos, independientemente de su género.",MUJERES
1126,trainCN-1126,Esas mujeres son todas iguales: estúpidas y poco fiables.,"No estoy de acuerdo con esa afirmación. Las mujeres, al igual que los hombres, son individuos únicos con habilidades y talentos diversos. Hacer generalizaciones negativas sobre un género entero es injusto y perjudicial.",MUJERES
1127,trainCN-1127,Llevamos miles de años en guerra y seguimos en guerra entre nosotros. Las mujeres son débiles e indefensas.,"Las guerras y conflictos han sido una parte desafortunada de la historia humana, pero no podemos responsabilizar a un género en particular por estos problemas. Las mujeres han demostrado su fortaleza y habilidades en innumerables ocasiones a lo largo de la historia, y es injusto considerarlas débiles e indefensas. En lugar de perpetuar estereotipos negativos, debemos trabajar juntos para fomentar la igualdad y la comprensión entre todos los géneros.",MUJERES
